100000 2000
11109 13387 6391099
2299 13388 69527971
10441 13389 33062153
8432 13390 94536802
5273 13391 96494668
7675 13392 58332816
7083 13393 21641389
12791 13394 34724852
3202 13395 69547371
11971 13396 51300259
9366 13397 73145450
7482 13398 54390232
2346 13399 23644547
10212 13400 8698403
11830 13401 8512116
8840 13402 99015459
10178 13403 12854518
4351 13404 61446135
7496 13405 90426032
12680 13406 13670246
1842 13407 86845296
9230 13408 34080433
34 13409 35249035
8869 13410 79948725
2844 13411 54708189
8715 13412 45885750
11415 13413 44479435
2250 13414 75352304
11696 13415 89677307
5468 13416 96405045
10293 13417 59486251
2916 13418 30057858
5941 13419 75166306
7848 13420 71372314
2807 13421 38244210
5361 13422 94449159
6680 13423 75945251
113 13424 60900960
3032 13425 98898589
104 13426 73871860
3745 13427 28119652
13391 13428 85137451
2307 13429 34571186
7432 13430 4805386
6372 13431 79532944
12977 13432 9655743
1621 13433 27109992
7431 13434 56055974
10312 13435 43376432
9357 13436 29392622
9104 13437 93422919
200 13438 65980493
12559 13439 38034638
12538 13440 99128867
2014 13441 66148413
3486 13442 89606717
1484 13443 57999310
6609 13444 48011099
3942 13445 84830585
2920 13446 30499858
12306 13447 78853762
8942 13448 42081717
12929 13449 22661126
6247 13450 23567581
11349 13451 39395225
3194 13452 51760147
4934 13453 25587749
3149 13454 12107172
10338 13455 26002667
603 13456 52023332
897 13457 62261117
9346 13458 9404402
8168 13459 96623382
12357 13460 27496714
10076 13461 45788086
9259 13462 84308236
3566 13463 22633627
10884 13464 97473243
3121 13465 9117565
734 13466 9421547
7561 13467 81478082
3048 13468 93627965
6278 13469 46208608
1373 13470 29770626
5512 13471 58033739
5777 13472 66125544
3836 13473 73247274
7641 13474 73525017
4061 13475 13916414
6709 13476 58758657
11989 13477 23460348
1645 13478 71339446
8641 13479 84567221
9969 13480 84546918
3034 13481 87350609
8767 13482 30790220
6006 13483 53919685
9357 13484 2763875
821 13485 7263054
5091 13486 24979444
2920 13487 10296582
9768 13488 84067864
12911 13489 85139568
10313 13490 82320323
1873 13491 68603056
6547 13492 36830822
5668 13493 99296505
8556 13494 45786252
11520 13495 80338022
6109 13496 9428676
10555 13497 21065147
4968 13498 89686954
11723 13499 75960720
12500 13500 93806357
3806 13501 40363229
12594 13502 63238615
8651 13503 3202818
3869 13504 52552067
3577 13505 81000604
13493 13506 66366002
12599 13507 95423853
811 13508 81511023
9761 13509 76455401
1143 13510 88648080
3471 13511 58878128
12336 13512 73579693
9758 13513 71052159
5577 13514 44581238
5531 13515 74158500
13506 13516 36267972
12188 13517 43028009
13387 13518 1428932
12056 13519 72111923
12289 13520 87564071
9734 13521 28655227
4370 13522 85969822
5261 13523 9919816
1828 13524 56492324
9955 13525 83649777
3223 13526 24096765
3502 13527 86866473
5369 13528 66081115
2192 13529 47274579
2002 13530 8439808
11259 13531 75398968
14 13532 11498263
11000 13533 76886146
766 13534 24003973
7860 13535 39773710
7264 13536 84248978
4814 13537 88644885
11212 13538 38058713
4773 13539 24613765
12453 13540 16218476
919 13541 20539904
937 13542 48815950
6067 13543 43877139
7740 13544 54247916
10477 13545 76458586
7951 13546 81699386
11063 13547 64678388
60 13548 78938948
2647 13549 22219939
909 13550 114755
4699 13551 35065799
9556 13552 6846364
9701 13553 82188056
11217 13554 27078743
13187 13555 76417965
11139 13556 30470720
7962 13557 7532391
10890 13558 81705781
11233 13559 45581679
2718 13560 42727586
7646 13561 48040088
10401 13562 47317395
3408 13563 80556576
6063 13564 66777132
12702 13565 68405462
3609 13566 87024279
8366 13567 98279116
1338 13568 58789038
9436 13569 21069055
6580 13570 23563091
7278 13571 60220542
2028 13572 58342743
10578 13573 62170745
2398 13574 18141177
12156 13575 72597981
1131 13576 12679909
7844 13577 84485383
3115 13578 62584541
11284 13579 52132588
6464 13580 34470275
11861 13581 78976985
6800 13582 25791454
13326 13583 57898768
8287 13584 47773957
4290 13585 87127116
2077 13586 65942304
11185 13587 99413655
3959 13588 11403002
3517 13589 93897450
5996 13590 80111082
4856 13591 91457695
1483 13592 57238718
8395 13593 30310201
8912 13594 16093229
464 13595 38371049
10274 13596 71040962
7814 13597 54250680
7103 13598 98804978
1776 13599 25954432
3753 13600 13006999
9151 13601 77215106
450 13602 62028311
1458 13603 8749483
4976 13604 76570678
6744 13605 29112513
4067 13606 4966787
9764 13607 60860815
7372 13608 8944880
10879 13609 39878637
8428 13610 50453790
7404 13611 66066289
9572 13612 25209826
13086 13613 24059540
6044 13614 35802234
13486 13615 52739659
8434 13616 99866712
8516 13617 56408174
8291 13618 92921972
8734 13619 17417564
1546 13620 60969002
4243 13621 96911684
3164 13622 10164430
5274 13623 86921601
2000 13624 68784803
6377 13625 37889490
1245 13626 80649028
10555 13627 73382762
26 13628 69268183
4114 13629 18044066
4707 13630 36109908
12438 13631 62957227
12722 13632 65311711
2461 13633 30394352
281 13634 56623441
4905 13635 5725828
11939 13636 8889533
7003 13637 6545234
5526 13638 50857916
5213 13639 44796084
2063 13640 8728759
6772 13641 57974198
12158 13642 88764861
1225 13643 49302027
13435 13644 32796789
881 13645 33158551
7827 13646 94787633
13400 13647 60965216
398 13648 93355708
7290 13649 35326967
8737 13650 66160111
4671 13651 16499395
1078 13652 49514646
12127 13653 16670673
12352 13654 93645217
13651 13655 70377396
1526 13656 26217484
10526 13657 63498505
11640 13658 77353015
90 13659 34783218
5230 13660 90306503
4448 13661 15605191
5457 13662 52386417
8454 13663 31279592
12084 13664 20172948
9753 13665 73295366
5772 13666 73227362
12368 13667 49101740
5209 13668 69516746
3646 13669 59714936
3995 13670 55582442
8525 13671 93888342
5256 13672 91068871
4913 13673 99120131
12947 13674 36066844
4852 13675 1983084
6757 13676 69348920
1785 13677 57930540
2445 13678 85791838
428 13679 10265297
2388 13680 37432788
2041 13681 40993349
2652 13682 37465312
4036 13683 99907485
5359 13684 14131662
822 13685 52746371
2036 13686 36147660
10267 13687 12261800
1127 13688 48278880
5037 13689 62773911
3520 13690 29189551
4645 13691 41299709
11130 13692 42907577
6725 13693 56314842
11621 13694 29100840
2610 13695 68947549
12547 13696 52884491
3031 13697 44603115
1746 13698 23530353
5298 13699 26617267
4311 13700 17238253
9943 13701 46340034
13407 13702 55835946
2725 13703 1327189
10613 13704 9961250
10807 13705 34268248
7376 13706 24617118
12829 13707 78163801
2204 13708 47758047
1684 13709 82318032
5550 13710 96810010
12525 13711 79787466
4024 13712 13664512
2257 13713 16644664
12413 13714 7907200
7659 13715 23720669
888 13716 13179942
9671 13717 27909500
3395 13718 21992001
10039 13719 91606811
7198 13720 4275643
7350 13721 78714628
9238 13722 50459120
6991 13723 14153743
11685 13724 6588309
12463 13725 285778
4016 13726 47473090
12023 13727 60605661
8976 13728 45993317
9030 13729 59605627
916 13730 56625408
67 13731 47354348
1423 13732 1692407
11962 13733 57703229
9935 13734 55373656
4268 13735 63988516
3908 13736 923443
6707 13737 4248783
1151 13738 2298639
10842 13739 40346657
6137 13740 40992704
2722 13741 24084112
483 13742 15261975
482 13743 53611633
8404 13744 93725201
11753 13745 87776286
3842 13746 25581288
11242 13747 55094878
10174 13748 48104296
12096 13749 62876837
2330 13750 67872554
1613 13751 23803227
11105 13752 45711040
11110 13753 52018036
2787 13754 3685544
941 13755 80895927
2558 13756 67630195
4793 13757 26757356
7403 13758 10471654
2678 13759 38151298
2565 13760 82268681
2634 13761 20218480
12784 13762 50771554
13590 13763 40040532
10137 13764 99727854
2666 13765 95071038
13192 13766 22297279
7413 13767 26602060
13458 13768 23016245
1873 13769 17598517
10625 13770 87230000
6371 13771 74542685
12542 13772 79533628
4339 13773 18513603
3764 13774 16598659
3141 13775 65660924
3037 13776 81717397
12973 13777 62398872
7634 13778 55728358
9385 13779 44615150
99 13780 11723514
11331 13781 48360515
3394 13782 91922940
5988 13783 92441410
2307 13784 88400146
10270 13785 66335388
860 13786 30327786
2763 13787 16515856
12842 13788 19043691
1473 13789 49619364
8167 13790 57894249
10283 13791 82401483
5268 13792 52252424
5553 13793 22417988
12889 13794 81859315
5713 13795 1848784
5716 13796 15107990
2455 13797 40740973
6590 13798 96365101
10503 13799 76436872
747 13800 62396852
3330 13801 27879647
11088 13802 50692408
2429 13803 13284211
6523 13804 61460059
3652 13805 21777510
12936 13806 97591869
12700 13807 25309658
1943 13808 59200292
5802 13809 34164194
13489 13810 48182904
12594 13811 29364010
9007 13812 8895457
250 13813 80682882
268 13814 18058973
13212 13815 69142996
1153 13816 29869477
6871 13817 96870842
803 13818 84518348
12425 13819 97784993
925 13820 56234568
7689 13821 47164956
9709 13822 49130318
5468 13823 21728158
3016 13824 59940524
11978 13825 1061593
247 13826 30215196
237 13827 78371202
10884 13828 35279341
5556 13829 32512059
6241 13830 76035929
10856 13831 71263048
3961 13832 20904147
13758 13833 22698186
3597 13834 84050279
10548 13835 57466272
7796 13836 48048187
7445 13837 18991963
496 13838 81090066
7606 13839 5022397
8590 13840 87436848
4205 13841 60874686
4655 13842 91330515
11878 13843 93239355
3908 13844 5160720
12320 13845 12976003
9750 13846 34740063
12308 13847 35132027
8756 13848 75288908
7707 13849 8103122
2120 13850 66857076
3883 13851 88020730
4165 13852 23249804
7207 13853 87472430
9089 13854 58451951
3741 13855 66685876
2420 13856 46787570
8084 13857 61727110
6870 13858 87299763
1042 13859 63374258
6804 13860 47245823
11696 13861 85161580
9735 13862 74366036
7860 13863 69817648
3066 13864 51256124
2924 13865 28434270
6811 13866 13370547
3804 13867 11070746
6447 13868 92346958
3194 13869 21503468
4560 13870 41450818
12128 13871 48715129
8361 13872 54543776
11881 13873 39247503
871 13874 21371506
2068 13875 90248924
1489 13876 2198825
9393 13877 87915436
1201 13878 28973383
9213 13879 31438244
3254 13880 53484387
1722 13881 53913684
10989 13882 69063430
11225 13883 59826947
3246 13884 48584790
2970 13885 79140231
8366 13886 94510554
5841 13887 29623422
11806 13888 63847437
8705 13889 13110357
11542 13890 44956872
6056 13891 23801922
9902 13892 96826384
1054 13893 54346789
7604 13894 91927259
1109 13895 55037610
5359 13896 98028400
2294 13897 53486003
13540 13898 7177443
13503 13899 32499327
3899 13900 90905392
5143 13901 27451469
12941 13902 30107523
12952 13903 53048790
5708 13904 95144850
1399 13905 70233349
1085 13906 63002640
1271 13907 90593498
7024 13908 63934623
8295 13909 21333610
9910 13910 51453751
8989 13911 82044491
6016 13912 23995264
13863 13913 37166027
7449 13914 72258684
5329 13915 38841095
3826 13916 21706608
10062 13917 98471271
7523 13918 34943593
9145 13919 79969548
3321 13920 66982535
9430 13921 55108023
7220 13922 94903969
11459 13923 13985079
10097 13924 87427792
11986 13925 19893668
13209 13926 65606933
7789 13927 19765011
11710 13928 12730319
13634 13929 93930879
11636 13930 94741178
1287 13931 65593366
10466 13932 4644738
3807 13933 64476529
12401 13934 52945415
3913 13935 20168626
12356 13936 67771536
8784 13937 42744831
5324 13938 63813676
3518 13939 34778312
12400 13940 97395589
3267 13941 235530
3533 13942 87523578
1774 13943 22555645
7720 13944 89263162
5504 13945 72955208
5976 13946 96825595
7109 13947 23163432
8696 13948 99452101
4650 13949 85767489
8178 13950 4551918
223 13951 78903218
2246 13952 93889300
2345 13953 38863488
6556 13954 34795539
6080 13955 43428013
13761 13956 5701747
807 13957 74072008
9802 13958 29163909
3418 13959 95996172
77 13960 83222046
926 13961 78621825
7412 13962 62704932
8932 13963 90985150
7241 13964 27867718
4857 13965 896889
11631 13966 92947434
12213 13967 97126748
2538 13968 55254885
9673 13969 12376897
1130 13970 68071074
5221 13971 79001950
2257 13972 45333870
11747 13973 26237265
5245 13974 71244864
11317 13975 99406125
11204 13976 71274798
8131 13977 37479368
3033 13978 75574081
2527 13979 81335912
4957 13980 92083178
2960 13981 7895632
5717 13982 86163558
8916 13983 51105100
12214 13984 21589237
12190 13985 4782510
8682 13986 61213317
1388 13987 58027357
550 13988 84229547
8474 13989 44121064
8555 13990 87624334
4895 13991 7657467
10963 13992 26985819
9518 13993 76997063
2712 13994 49870769
6492 13995 3306586
7018 13996 31120655
6179 13997 81899310
4394 13998 5683563
9592 13999 70266410
13256 14000 6645295
13711 14001 20158917
11536 14002 1503356
5700 14003 90739404
11780 14004 90865138
3305 14005 24230541
4577 14006 82461158
9778 14007 1910154
12555 14008 72847240
5285 14009 5770042
3035 14010 1983458
237 14011 4380638
9624 14012 49319019
2144 14013 60634798
6004 14014 1230745
2355 14015 14148427
8578 14016 81934741
5437 14017 49812800
6009 14018 70173984
5222 14019 39268623
792 14020 54854682
5092 14021 91487570
10446 14022 84497140
9497 14023 76737317
9511 14024 9812839
3485 14025 68494362
9266 14026 73974864
2410 14027 70350139
13696 14028 55024318
9024 14029 87661535
12108 14030 73069987
5376 14031 11746372
240 14032 57061368
11264 14033 28398050
7819 14034 30122288
982 14035 19372779
13720 14036 60397660
12725 14037 15043404
3715 14038 83963238
13184 14039 56350990
33 14040 1466096
12758 14041 51067932
10235 14042 31051544
3381 14043 13133176
11997 14044 61811455
1547 14045 8569325
8272 14046 48033293
2926 14047 46479075
3436 14048 12682119
3105 14049 54648073
310 14050 68177592
8915 14051 50665322
9763 14052 95989434
7727 14053 6277049
12193 14054 85966765
10633 14055 49712077
11285 14056 61393880
2060 14057 98280583
10082 14058 79256531
10625 14059 48932831
9169 14060 93465925
12300 14061 39131316
11708 14062 71125391
11800 14063 43831465
4432 14064 52370664
5865 14065 35575587
4786 14066 63556116
12821 14067 64420913
7008 14068 63040734
9024 14069 92991166
13083 14070 97883291
11262 14071 39556731
1501 14072 51783123
1212 14073 22211578
1356 14074 64380981
7414 14075 9893036
481 14076 52445909
2965 14077 33639361
13315 14078 4307981
4521 14079 67393062
12950 14080 62142052
10134 14081 17238473
198 14082 15535729
7109 14083 32868448
12834 14084 79670010
3986 14085 5085529
11952 14086 48020068
3786 14087 59120659
10512 14088 12768881
13602 14089 9471303
12419 14090 34697454
10222 14091 2806937
3825 14092 6679716
2060 14093 47825159
4809 14094 26070134
12666 14095 13914270
8081 14096 58578601
10714 14097 60555645
13921 14098 10582554
13535 14099 56442210
2760 14100 75291794
8623 14101 76344156
12149 14102 93585889
13310 14103 34514002
3930 14104 18414993
2609 14105 72594412
10670 14106 31497536
2560 14107 41490029
413 14108 95389383
7477 14109 40389550
3309 14110 82815031
13934 14111 54318219
3912 14112 86368382
9880 14113 13955392
2356 14114 6101941
13614 14115 88408208
5824 14116 91056852
9731 14117 28481409
6227 14118 71243052
10862 14119 10037462
1525 14120 97595748
8560 14121 32493098
3227 14122 80539679
13210 14123 67490843
4665 14124 15930488
13086 14125 40565456
10702 14126 44270905
1259 14127 40056667
1322 14128 24985762
4337 14129 31251073
5791 14130 38590098
6941 14131 32405612
10628 14132 38621264
3953 14133 56868805
4291 14134 89928431
5405 14135 89728589
5988 14136 31646565
115 14137 80885714
1368 14138 57822638
6365 14139 77081790
4813 14140 92648436
7754 14141 50181594
14080 14142 88773003
3808 14143 25818661
1526 14144 19863094
520 14145 1209247
4338 14146 72120165
11622 14147 41377777
6735 14148 10733008
12808 14149 38771896
2978 14150 70100029
5186 14151 39005619
8974 14152 7486628
9436 14153 99360602
764 14154 56157052
10965 14155 83275539
4485 14156 3805926
3862 14157 20004583
10898 14158 12862099
5281 14159 74094903
8589 14160 64079569
13577 14161 86737102
6065 14162 80412463
4383 14163 70147321
13416 14164 95560742
3724 14165 13566881
12105 14166 29506217
1560 14167 71060198
7141 14168 3398097
11763 14169 24692663
9446 14170 62439088
8893 14171 40118720
2827 14172 58082373
6343 14173 19579315
190 14174 86356226
5887 14175 20221884
7171 14176 45832371
14031 14177 8736107
14160 14178 55034663
4832 14179 56309601
9095 14180 74482459
9960 14181 84771621
2976 14182 57331185
13669 14183 63420716
7168 14184 12718616
5662 14185 84672722
11562 14186 99718795
2180 14187 47795613
13275 14188 22192143
1193 14189 46311013
13681 14190 14699477
9849 14191 91726435
9042 14192 89600696
8863 14193 8948906
3991 14194 7747287
2688 14195 53783658
546 14196 48404617
1421 14197 33204645
9733 14198 55537373
4569 14199 87298334
4071 14200 51573590
5303 14201 37909648
1785 14202 88165718
12895 14203 80248822
7527 14204 77623858
13337 14205 30996633
5965 14206 52658035
2512 14207 76941182
9173 14208 92428901
3812 14209 5603396
1057 14210 46508059
12350 14211 23574374
7645 14212 37384342
9161 14213 26695707
545 14214 20160960
8238 14215 28942359
1446 14216 85262003
823 14217 63700501
5838 14218 16651796
4785 14219 43279672
5418 14220 75488198
1362 14221 9700002
334 14222 26106869
12725 14223 57467182
8241 14224 30336109
12146 14225 4067600
2082 14226 26866133
6431 14227 17960651
3187 14228 50612099
4045 14229 65190352
13551 14230 60559750
2623 14231 32553336
1418 14232 54463533
9151 14233 81820815
3749 14234 4897254
9469 14235 60374527
1388 14236 12537904
2327 14237 91280117
12456 14238 4687189
5832 14239 33897505
1185 14240 35176000
7252 14241 54653753
2901 14242 50834603
2657 14243 18296602
10761 14244 98427327
11793 14245 21819429
5612 14246 48326916
7332 14247 21729601
6346 14248 15440837
5597 14249 99631230
13962 14250 54348401
10021 14251 46301833
3674 14252 63660224
2127 14253 79126782
8467 14254 41970219
13915 14255 87114228
1682 14256 77952687
11065 14257 29960351
1461 14258 95171335
13013 14259 19705694
3002 14260 98356256
6770 14261 50623680
7135 14262 63719220
8529 14263 74025153
12362 14264 60148679
13481 14265 31224567
7350 14266 40201739
1701 14267 66696246
5407 14268 42897722
5726 14269 83876118
11201 14270 30473242
6979 14271 46015981
7813 14272 95612928
1975 14273 40627141
2295 14274 20133462
12039 14275 79108112
10852 14276 96617002
1654 14277 53173977
2331 14278 86673959
11365 14279 4124855
14209 14280 6554937
1567 14281 71160244
5913 14282 23017526
6934 14283 71460698
5675 14284 18343920
12179 14285 9818666
9720 14286 95920676
5851 14287 10658250
7391 14288 98779447
12946 14289 92076039
10673 14290 84702364
1147 14291 59181210
5595 14292 16073450
6859 14293 27347524
7382 14294 17989009
446 14295 67313501
3369 14296 31298427
3711 14297 26052411
12390 14298 75308244
5315 14299 79880538
5689 14300 30040826
5830 14301 31088214
11918 14302 14760436
510 14303 35226438
12862 14304 93473113
387 14305 35890405
13476 14306 46740413
12367 14307 93894405
11640 14308 48390914
5971 14309 31779051
3320 14310 21472000
13811 14311 77573076
4787 14312 65472473
5465 14313 10588409
2423 14314 5306723
11261 14315 18075461
8659 14316 42216999
13919 14317 72609706
4579 14318 27189840
7466 14319 80538834
209 14320 78242612
5081 14321 87365528
2104 14322 26073918
9274 14323 67853025
8518 14324 1982334
2882 14325 265185
6232 14326 2826713
11071 14327 21539798
3284 14328 40285054
7566 14329 14741816
13848 14330 14367895
9594 14331 84575489
2169 14332 1420173
1142 14333 7693491
9550 14334 44415305
12468 14335 51010252
4523 14336 83248309
12446 14337 38995123
406 14338 97033945
8622 14339 48670033
9807 14340 79606942
9229 14341 45255869
1707 14342 86198096
1875 14343 47707412
12245 14344 9322694
902 14345 49889961
9501 14346 41707364
10559 14347 8390645
7786 14348 66859639
3219 14349 87888311
3499 14350 70572170
2094 14351 51032073
9720 14352 36002634
1292 14353 90790642
7642 14354 48671501
13039 14355 65792749
2247 14356 89184543
11981 14357 33523241
6511 14358 70932148
8122 14359 75160191
2494 14360 83417430
4001 14361 54224473
469 14362 83150151
11940 14363 65967415
462 14364 96539190
7690 14365 87172769
2374 14366 25029911
13413 14367 86394993
8441 14368 9338008
6198 14369 14607798
4388 14370 6278406
14113 14371 27481504
319 14372 64817968
7437 14373 37193584
9519 14374 75293141
10999 14375 19052416
1959 14376 73818860
12116 14377 71034153
535 14378 69835105
5267 14379 71120242
6705 14380 96680936
10943 14381 84853569
9210 14382 7880687
1121 14383 21628386
937 14384 18728480
3455 14385 79962410
8955 14386 74826566
3242 14387 87956683
8414 14388 78730956
12202 14389 43188857
3462 14390 47849046
9161 14391 93259590
8840 14392 93200614
14200 14393 10363238
8976 14394 9182245
13953 14395 20711022
331 14396 45194275
7830 14397 60032540
2141 14398 15978293
7458 14399 11783658
4766 14400 2617537
10477 14401 53127647
8768 14402 27465118
9410 14403 8913297
5844 14404 51238531
12824 14405 76216273
8614 14406 50489838
13040 14407 54963527
14279 14408 79105794
2912 14409 91597906
6438 14410 23210446
8871 14411 72132724
8993 14412 34541609
10378 14413 86174958
6623 14414 90692598
3660 14415 42590731
9573 14416 80132094
2297 14417 42633595
8025 14418 3583390
13931 14419 875617
3204 14420 95009568
4302 14421 18849678
9666 14422 10653786
13952 14423 65334294
5610 14424 42354818
3958 14425 83196909
13197 14426 90059628
7271 14427 11721734
11412 14428 45654530
12417 14429 30691354
1930 14430 12099639
50 14431 78453612
8258 14432 95423915
14318 14433 16048603
12848 14434 76478636
5757 14435 19921746
11912 14436 67691857
3416 14437 16009788
2779 14438 55651635
2012 14439 8977181
11089 14440 83413263
7496 14441 40167056
13749 14442 42654648
852 14443 33197430
191 14444 54139659
13896 14445 82986740
13697 14446 9890182
9655 14447 49133926
8211 14448 15474117
2500 14449 55792394
1497 14450 17998498
10941 14451 83932283
6637 14452 72345179
6577 14453 6289344
6305 14454 54981782
11501 14455 30502671
10126 14456 86409386
12587 14457 3590072
7282 14458 55937404
11080 14459 7743050
13071 14460 85335238
12390 14461 17070208
4296 14462 46550722
10263 14463 65518138
11189 14464 98240941
12850 14465 38845107
8268 14466 32797113
7379 14467 253151
6727 14468 83596253
9881 14469 87449189
10914 14470 36676324
3540 14471 35129543
9857 14472 87105291
11061 14473 52301552
3749 14474 26731026
12794 14475 81703222
6017 14476 74658578
8726 14477 45030748
379 14478 2591424
4403 14479 6123948
8324 14480 73054051
12200 14481 91571700
470 14482 51906542
13049 14483 79346125
8897 14484 41693882
1936 14485 52729484
8480 14486 64320833
1589 14487 90091088
1474 14488 91972292
809 14489 45975883
9134 14490 61142784
12470 14491 3999738
11925 14492 96634721
11743 14493 32361446
12180 14494 42557201
717 14495 97485000
4694 14496 24672655
50 14497 56417295
6669 14498 85276754
10389 14499 85564639
10455 14500 79439831
1595 14501 46441808
5705 14502 47187093
9704 14503 75628079
4248 14504 51683500
4170 14505 98221319
11444 14506 53286160
4966 14507 18839307
9486 14508 82104021
13096 14509 89006079
1742 14510 90417301
13683 14511 80170902
11417 14512 58321581
13894 14513 79510209
8452 14514 91266013
13058 14515 54098563
7981 14516 58776451
3054 14517 9690432
1392 14518 19159716
2040 14519 13834607
5614 14520 16802146
12312 14521 49521436
1294 14522 26057807
6855 14523 70587648
11206 14524 71318505
9305 14525 64758046
4246 14526 84695329
1545 14527 86468756
7189 14528 99558606
11297 14529 96491881
5254 14530 63228021
11317 14531 99492579
3639 14532 42185499
5484 14533 48868396
12313 14534 37245660
4225 14535 90365033
3648 14536 96689752
1339 14537 64843656
6501 14538 35320500
2516 14539 46880057
12526 14540 22847304
8248 14541 624927
8563 14542 30029156
4966 14543 22003345
9253 14544 61111821
9304 14545 83850392
10884 14546 71053017
10132 14547 80320414
6893 14548 94934943
11678 14549 85646274
13535 14550 55356878
3445 14551 53221204
10550 14552 62816334
7269 14553 28220809
12858 14554 71874077
6030 14555 46525268
2470 14556 4149930
488 14557 39939592
12448 14558 94690403
9194 14559 30925464
6272 14560 81781512
2156 14561 45722446
6891 14562 5353569
13471 14563 1111970
7387 14564 61529680
4570 14565 38415723
7322 14566 68307421
10772 14567 65118286
725 14568 49052060
11142 14569 13365265
2327 14570 39328615
10649 14571 2649661
3761 14572 9424975
211 14573 44750466
12041 14574 68238124
3831 14575 40938690
4306 14576 24164471
9510 14577 46867433
5152 14578 82659560
2076 14579 28149068
4190 14580 5916377
3412 14581 14703680
11171 14582 88388177
14329 14583 98831916
3990 14584 70862685
7732 14585 80134370
7475 14586 84291366
805 14587 11728630
6900 14588 46033013
7651 14589 25210206
4816 14590 43092645
5123 14591 89279269
12562 14592 61476306
12276 14593 27435061
13619 14594 2669542
6266 14595 73421462
12001 14596 48323246
4164 14597 6150359
4707 14598 10262060
2287 14599 80030177
7795 14600 81506181
12500 14601 46031217
455 14602 62124632
104 14603 40741646
5486 14604 53292332
1986 14605 92684756
5302 14606 2384278
12308 14607 95137913
10859 14608 87798134
11540 14609 95711314
9612 14610 33178044
3281 14611 76763793
4652 14612 3053111
10014 14613 20209077
4363 14614 18115830
12038 14615 57121791
13499 14616 93903702
10453 14617 950290
12847 14618 2374794
2131 14619 11283020
14426 14620 9503173
14375 14621 48268669
14238 14622 1819538
2229 14623 19483788
10137 14624 41491825
6181 14625 6234474
10192 14626 6256263
1559 14627 26364910
5688 14628 18163650
11389 14629 90339859
6282 14630 13789137
8192 14631 84681185
2408 14632 24331325
14588 14633 58592658
13115 14634 23751538
6694 14635 61389196
7447 14636 19568663
10350 14637 13311907
3439 14638 84312134
7053 14639 18952119
11770 14640 97050407
8789 14641 79226114
6116 14642 48376686
628 14643 50525007
1167 14644 76358061
9202 14645 86123369
13904 14646 78239938
6418 14647 31536692
9748 14648 8477443
5585 14649 37598676
2060 14650 34375275
11329 14651 29824162
10782 14652 66314479
9565 14653 8726365
13347 14654 87113527
1916 14655 94863202
3014 14656 88088053
10194 14657 72029863
11724 14658 98655056
4557 14659 84738952
13834 14660 59851469
10575 14661 260893
8297 14662 11524877
12200 14663 32547390
10674 14664 15029077
9942 14665 10400863
7429 14666 29815882
1205 14667 90821004
13997 14668 47014194
1688 14669 31021825
8798 14670 72021111
12263 14671 87278068
13472 14672 54984980
9626 14673 1843955
7036 14674 83272320
361 14675 12953850
14152 14676 82333416
6998 14677 13015889
12919 14678 45947585
13226 14679 66648868
5638 14680 31418527
6036 14681 6712311
12974 14682 3293891
9585 14683 22965740
3561 14684 65803337
5536 14685 77358430
7856 14686 81503563
1083 14687 43950182
13992 14688 89606775
8951 14689 39696261
12948 14690 86945399
7110 14691 92073999
11819 14692 58866490
3208 14693 16345373
14358 14694 66168938
1601 14695 42183609
6315 14696 18290917
13699 14697 14529592
11548 14698 26771835
6779 14699 42264015
13116 14700 97102849
8048 14701 74388302
14025 14702 79258234
5209 14703 10553461
11914 14704 51861810
12024 14705 51870957
1533 14706 91809142
5688 14707 40821449
2365 14708 88617740
8988 14709 89650579
12057 14710 61433992
6405 14711 87719578
9551 14712 37021721
9784 14713 1611893
4237 14714 61133617
115 14715 74054632
13159 14716 64848812
10867 14717 73548010
10086 14718 26161925
7717 14719 93856757
6015 14720 57161394
11020 14721 43871170
13739 14722 7210149
13111 14723 93986296
12271 14724 34981937
13421 14725 8544499
3981 14726 32315234
7381 14727 76060949
9441 14728 56418472
13965 14729 69827455
9019 14730 39060636
5751 14731 3863432
9742 14732 72384113
3827 14733 34807412
5484 14734 99586321
12121 14735 45420878
681 14736 65588999
190 14737 86375956
10576 14738 97491642
12781 14739 22137079
12298 14740 52032478
14034 14741 41139487
8256 14742 63184556
14225 14743 41574908
8650 14744 47202426
3576 14745 17504098
6483 14746 72714316
1465 14747 73137773
6649 14748 52504132
5672 14749 75877947
9718 14750 85307267
2913 14751 3669671
12179 14752 67136297
8931 14753 99330581
3916 14754 68743863
12064 14755 87121261
11813 14756 19195734
2445 14757 59967001
9743 14758 9357699
11131 14759 30131158
5541 14760 77413798
14747 14761 35474202
7625 14762 57637721
14056 14763 21120112
14019 14764 69878954
3450 14765 54940445
3045 14766 13577469
11952 14767 284529
1168 14768 10682106
7702 14769 11404410
11928 14770 83272567
4157 14771 51976039
1576 14772 19347718
4557 14773 7313094
8992 14774 72841034
13175 14775 42754138
1961 14776 53622050
11687 14777 67129901
1230 14778 74828606
11525 14779 74321929
8790 14780 84535627
7999 14781 90333386
6136 14782 61556177
10039 14783 25835547
14542 14784 5673071
10362 14785 4674114
5300 14786 8453223
3037 14787 32223697
967 14788 13546114
8377 14789 27845875
13925 14790 52306123
1024 14791 54986935
10878 14792 67159831
302 14793 63350184
2304 14794 50911572
5060 14795 55891429
1509 14796 90601971
